,买家,评价内容,图片,时间,客服回复,商品抬头,价格,追加评论,追加评论时间
0,gt15454,刚在客厅挪出来了个临时位置，父母就迫不及待的体验了，一下午躺着享受了好几次，功能还没有摸索全，之前还比较担心这个价位不够好，因为这是家里第一次添加按摩椅，但父母挺满意，这就好了，希望它能够长久陪伴家人，分担生活的压力，让父母更好的享受生活。 等用过一段时间后再追评，最后感谢诗诗耐心且及时回复，这次购物很愉快,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01GKMl9A1IRf09glN7u_!!0-rate.jpg_400x400.jpg""]",[2019-03-05 22:16:03],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,tangyuan5201666888,此用户没有填写评价。,[],[2019-03-05 21:55:53],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,zhq0808,比以前用的好太多了，脚底有滚轮按摩，机械手比以前用的力度更合适，行程也大了，比之前用过的进步明显。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01psW73X1GsZ27UYpul_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN0111xc7E1GsZ2FH9f33_!!0-rate.jpg_400x400.jpg""]",[2019-03-05 20:18:04],[解释] 您每次的好评都让我们万分期待，也是对我们最大的鼓励，我们一定加倍努力，让你买的开心，用的放心，生活更添舒心。感谢您一如既往对KGC的支持，不论何时，我们都会陪伴在您的身边，为服务做好120分的准备与努力，祝亲爱的生活愉快，健康好运。,【开新价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,小鸽子快飞哦,期待已久的星月按摩椅终于到家了，迫不及待的试机，好舒服，蓝牙音质非常悦耳，特别要表扬一下客服糖糖，细致耐心，手把手教我把扶手拆掉进门，还给我拆装费。再说说这个按摩椅，颜值高，噪音小，面料柔软无味，又做活动优惠了1100，好开心，大大的点个?。再次感谢一下糖糖哦，希望你天天开心?,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01Ibhkmf2J7ncKOlATM_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01CTHwRM2J7ncKOmyjR_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01H1Kj0C2J7ncPw8tf9_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01z0fHup2J7ncRJOXgM_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN017LwWpc2J7ncTi0hER_!!0-rate.jpg_400x400.jpg""]",[2019-03-05 16:48:42],[解释] 糖糖好开心~~被亲亲表扬了呢！全心、用心服务每一位客户是我们的职责，非常感谢亲的肯定和选择。亲，报装和售后电话都是400-676-0010哦，在使用中有任何疑问也可以随时联系我们在线客服哈，祝亲生活愉快~~~~！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,土豆526904545,家里人用都感觉挺好，用的很舒服，嗯不错的购物体验。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01ajL9S91PmugqLJO2n_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01tMtZ3l1PmugqwURby_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01ZF25QL1Pmugroo40k_!!0-rate.jpg_400x400.jpg""]",[2019-03-05 13:11:48],[解释] 日益累积的努力终能被看到，脱颖而出也并不是没有理由，KGC好产品、好服务，经得起时间考验，任何问题交给我们，定不负所望！谢谢亲爱的一直以来支持和信任，祝您生活愉快~~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,zhangyun1_2007,第5台,[],[2019-03-05 12:40:17],[解释] 谢谢亲的选择，您的肯定既是鼓励和支持也是鞭策和动力，KGC的每一位小伙伴会一如既往的用心工作，以最真挚的诚意接待每一位客户，为大家提供全面，细致，贴心的服务；KGC值得您信赖，服务电话400-676-0010全天在线，真正的售后无忧！记得关注和收藏店铺，把爱和健康分享给小伙伴哦~,【开工价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,zhangyun1_2007,已经陆续帮朋友买了好几台了，确实好东西，另外感谢物流小哥您辛苦了,[],[2019-03-05 12:37:34],[解释] 更专业的服务只为给亲带来更好的消费体验！在使用中有任何问题可随时咨询在线客服，也可拨打售后电话4006760010！平日请留意按摩椅的保养哦！ 在不使用的时间里，记得拔掉电源开关，这样能延长按摩椅寿命哦。祝您生活愉快，健康常伴！,【开工价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,闲人莫谈,按摩椅颜值很高，配色和家里的装修风格很搭配，小小的不占地，功能也很齐全。旗舰店的服务是不错，响应很快，售后也不错。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01NhjVEs1wFpOod7Ic2_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01gF0dkf1wFpOpMMG3g_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01huu7Ia1wFpOqhWP4a_!!0-rate.jpg_400x400.jpg""]",[2019-03-05 12:28:28],[解释] 日益累积的努力终能被看到，脱颖而出也并不是没有理由，KGC好产品、好服务，经得起时间考验，任何问题交给我们，定不负所望！谢谢亲爱的一直以来支持和信任，祝您生活愉快~~,【开新价】KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,胭脂雪8866,非常满意！,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01cJDU3X2C4PNL0jl5I_!!0-rate.jpg_400x400.jpg""]",[2019-03-04 13:36:15],[解释] 亲的笑容摇曳，成为我命途中美丽的点缀。亲的一个转身，与我们相遇。KGC愿用真心温暖亲，让亲感受到我们的用心。亲的光顾与信赖是我们最大的欣慰，希望KGC能给亲的生活带来更多快乐与满足，我们也会继续努力为亲提供优质的服务与产品，欢迎亲时刻关注KGC店铺微淘~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,彤宝贝丶,此用户没有填写评价。,[],[2019-03-04 12:22:51],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,yanzhousipc,此用户没有填写评价。,[],[2019-03-04 11:44:48],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,yanzhousipc,此用户没有填写评价。,[],[2019-03-04 11:44:48],,【开工价】KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,yanzhousipc,此用户没有填写评价。,[],[2019-03-04 11:44:48],,【开工价】KGC/卡杰诗高频震动mini按摩器无线便携颈部腰背全身多功能按摩器,299.0,,
0,侯一迪,非常好的一款按摩椅力度很好.,"[""https://img.alicdn.com/imgextra/i3/0/O1CN018Tp22T22HYaVsWHhU_!!0-rate.jpg_400x400.jpg""]",[2019-03-04 11:21:40],[解释] 亲的笑容摇曳，成为我命途中美丽的点缀。亲的一个转身，与我们相遇。KGC愿用真心温暖亲，让亲感受到我们的用心。亲的光顾与信赖是我们最大的欣慰，希望KGC能给亲的生活带来更多快乐与满足，我们也会继续努力为亲提供优质的服务与产品，欢迎亲时刻关注KGC店铺微淘~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,糖果龋齿君,看中跑步机的外形，很时尚，噪音不是很大，能接受，客服糖糖不错?！希望能用上好几年不坏！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN012pB3Bo1uuvi6OLVo9_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN013AVrLI1uuvi8mfP1d_!!0-rate.jpg_400x400.jpg""]",[2019-03-04 10:29:18],[解释] 亲的每一句好评都是给我们最大的鼓励，KGC愿以真诚的服务理念与优质的产品品质，让亲感受我们的认真和努力。KGC为亲的选择感到高兴。如果亲在产品的使用过程中有任何问题，欢迎随时与我们联系，KGC愿竭诚为亲服务，成为亲生活上的好伙伴~,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,林德强我七了,此用户没有填写评价。,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01EZjZr81khVx6KJaz4_!!0-rate.jpg_400x400.jpg""]",[2019-03-03 21:54:55],[解释] 亲的每一句好评都是给我们最大的鼓励，KGC愿以真诚的服务理念与优质的产品品质，让亲感受我们的认真和努力。KGC为亲的选择感到高兴。如果亲在产品的使用过程中有任何问题，欢迎随时与我们联系，KGC愿竭诚为亲服务，成为亲生活上的好伙伴~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,[追加评论] 按摩椅很好用，，糖糖和诗诗很专业，，物流也很快，送到9楼真是太感谢了，，,[确认收货后 0 天追加评论]
0,吕鹏飞8999,非常满意的一次购物，感谢导购糖糖，非常耐心的解答，宝贝也非常好，推荐购买，五分。,[],[2019-03-03 10:12:28],[解释] 虽然只是短短几句评价，却让我们的内心又暖又澎湃。暖的是坚持的努力得到了认可，澎湃的是充满了昂扬的斗志。为了不辜负亲的满意，KGC一定继续给亲带来好的服务和产品。KGC服务电话400-676-0010全天在线，欢迎亲的来电与关注哦~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,jwzz昝s,此用户没有填写评价。,[],[2019-03-02 22:05:32],,【开工价】KGC/卡杰诗高频震动mini按摩器无线便携颈部腰背全身多功能按摩器,299.0,,
0,baqivip110,送货晚了两天，客服态度很好，给个赞,[],[2019-03-02 17:53:32],[解释] 虽然只是短短几句评价，却让我们的内心又暖又澎湃。暖的是坚持的努力得到了认可，澎湃的是充满了昂扬的斗志。为了不辜负亲的满意，KGC一定继续给亲带来好的服务和产品。KGC服务电话400-676-0010全天在线，欢迎亲的来电与关注哦~,KGC/卡杰诗K3豪华按摩椅家用全自动太空舱全身多功能电动沙发椅,12000.0,,
0,micmic21,宝貝高大上，放在客廳也有美观,"[""https://img.alicdn.com/imgextra/i2/0/O1CN015ZzlQX2J9Ao2EBZRe_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01R1l0Sf2J9Ao49D8xR_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01m9H3Ao2J9Ao5Cruq1_!!0-rate.jpg_400x400.jpg""]",[2019-03-02 15:06:41],[解释] 信任，是冬日的一缕阳光，使饥寒交迫的人感到温暖和芳香；信任，也是一首飘荡在夜空的歌谣，使孤苦无依的人看到黎明的曙光……感谢亲给予我们如此高的评价，您的肯定是我们一天工作最感欣慰的鼓励！品质服务我们定不负所托，KGC愿与您常伴！,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,tb_1894667,此用户没有填写评价。,[],[2019-03-02 12:30:43],,KGC/卡杰诗颈部腰部肩部家用揉捏肩膀颈肩脖子电动颈椎加热披肩,788.0,,
0,tb_1894667,此用户没有填写评价。,[],[2019-03-02 12:30:33],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,吕鹏飞8999,按摩椅力度不错，外观也很好，很不错，如果能水平伸直就更完美。满意。,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01707bfW1NrNJd7chbE_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01NExAza1NrNJfoDAFK_!!0-rate.jpg_400x400.jpg""]",[2019-03-02 10:22:53],[解释] 距的太远，离的太久，都不是距离，陌生的心才是最远的。人生最长久的拥有，不是珍视一阵子，而是珍惜一辈子。看到亲们得到满意的购物体验，使我们动力满满。感谢亲对KGC的信任与厚爱，产品使用过程中如有任何问题欢迎随时咨询，我们将竭诚为您提供专业、用心的服务~ 祝您生活愉快。,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,小萝卜泱,真的好用，一边安一边看电视很好,[],[2019-03-01 19:26:35],[解释] 风吹起如花般破碎的流年，而亲的笑容摇晃摇晃，成为KGC命途中最美的点缀。知己难觅，感恩您的一个转身与我相遇。我们会继续努力，竭尽全力为您服务！欢迎亲的支持和监督哦~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,tb0616359,首先颜值很高，比这边县城商场卖的那些好看多了，其次买之前查过这个牌子评价还不错，现在爸妈用着反应很不错，希望以后售后能跟得上。,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01IGK2Mc2CPvzOwgVlX_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01eM12B72CPvzQ4NtPO_!!0-rate.jpg_400x400.jpg""]",[2019-03-01 18:26:27],[解释] 风轻柔地吹散阴影，小鸟轻松地衔走白云，看到亲的评价感觉心情已经飞向了云端，幸福又充满温暖~，感谢您给予我们如此高的评价，您的肯定是我们一天工作最感欣慰的鼓励！KGC同样相信，亲在未来对产品的使用过程中，产品本身精良的品质与完善售后服务，也会带给你带来舒心与愉快的体验。品质服务我们定不负所托，愿有你常伴。,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,小雨19870422,挺好用的，不知道质量怎么样啦！,[],[2019-03-01 17:36:07],[解释] 风吹起如花般破碎的流年，而亲的笑容摇晃摇晃，成为KGC命途中最美的点缀。知己难觅，感恩您的一个转身与我相遇。我们会继续努力，竭尽全力为您服务！欢迎亲的支持和监督哦~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,林夕757575,此用户没有填写评价。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01XoPELD1CthYSQK16h_!!0-rate.jpg_400x400.jpg""]",[2019-03-01 15:55:29],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 不错，占地小噪音小！谢谢前台诗诗耐心解释和糖糖的售后服务,[确认收货后 7 天追加评论]
0,lumeimei_g,非常小巧可爱，不占地方，全家都很喜欢，按摩也舒服到位,"[""https://img.alicdn.com/imgextra/i3/0/O1CN013bsxee1ZeLR9ZmyNS_!!0-rate.jpg_400x400.jpg""]",[2019-03-01 15:54:54],[解释] 风轻柔地吹散阴影，小鸟轻松地衔走白云，看到亲的评价感觉心情已经飞向了云端，幸福又充满温暖~，感谢您给予我们如此高的评价，您的肯定是我们一天工作最感欣慰的鼓励！KGC同样相信，亲在未来对产品的使用过程中，产品本身精良的品质与完善售后服务，也会带给你带来舒心与愉快的体验。品质服务我们定不负所托，愿有你常伴。,KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,猫芝芝123,此用户没有填写评价。,[],[2019-03-01 12:35:42],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,猫芝芝123,此用户没有填写评价。,[],[2019-03-01 12:35:42],,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,mfedzhao,刚收到货 师傅搬过来放地上就不管了 ，我说您帮我拆开装一下我给您10块钱，师傅说10块钱还不够买一包烟的，我说那我给你20，师傅说你这没写送装一体，我不要你钱也不给你装……走了……只好顾阿姨来了，这种服务让我对你们品牌大打折扣，很不好的购物体验，现在坐等阿姨来帮我弄了，产品后期用了再评论！,[],[2019-03-01 12:21:10],[解释] 亲亲，对于购物过程的小插曲，小管家深感抱歉，第三方物流对您造成的时间耽误与情绪影响，我们感同身受。不过请您放心，所有问题KGC都将在第一时间、积极处理，最大程度上减少问题的反复与严重性！日后我们也一定会持续性加强对物流的监督，优化服务。祝亲亲使用愉快！有任何需要，可以随时与我们联系，小管家一定竭诚为您服务~ 做到更好！,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,唐申杰,非常喜欢，送货师傅人非常好,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01banE4p2H1GjrNh60v_!!0-rate.jpg_400x400.jpg""]",[2019-03-01 11:45:17],[解释] 亲的好评是最动听的话语，亲的微笑是最动人的表情，亲的肯定与信赖也是KGC最好的新春礼物。时间会证明，KGC是亲明智的选择。无论是产品，还是服务，KGC都致力于给亲更好的体验。如果亲在产品的使用过程中有任何问题，欢迎随时与我们联系，KGC愿竭诚为亲服务，成为亲生活上的好伙伴~,【开工价】KGC/卡杰诗星月按摩椅家用全自动全身揉捏太空舱多功能电动沙发椅,52800.0,[追加评论] 客服服务非常满意，赠品到货确认收货后，及时发出，以后还会再买^_^,[确认收货后 0 天追加评论]
0,wyd498943564,还要不断完善，很好!,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01iEt36t1o3uA3YMDlM_!!0-rate.jpg_400x400.jpg""]",[2019-03-01 11:37:25],[解释] 亲的好评是最动听的话语，亲的微笑是最动人的表情，亲的肯定与信赖也是KGC最好的新春礼物。时间会证明，KGC是亲明智的选择。无论是产品，还是服务，KGC都致力于给亲更好的体验。如果亲在产品的使用过程中有任何问题，欢迎随时与我们联系，KGC愿竭诚为亲服务，成为亲生活上的好伙伴~,【开新价】KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,wyd498943564,虽然有点小问题，但客服随后搞定了,"[""https://img.alicdn.com/imgextra/i3/0/O1CN010Cu7R21o3uA27tOMG_!!0-rate.jpg_400x400.jpg""]",[2019-03-01 11:37:25],[解释] 一次愉快的购物是我们相遇的开始，长久的相处会让亲愈发感受到我们的认真和负责。亲的满意是我们前行的动力，为了给亲更好的购物体验，KGC不断优化完善我们的服务，也欢迎亲随时咨询在线客服，或拨打售后电话400-676-0010。值此新春送暖之际，KGC愿与亲携手同行，走向更美好的一年！也祝福亲身体健康，生活愉快！,【开新价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,tingf0217,货收到了，外壳坏了，马上联系售后，售后安排技术人员上门更换，为售后点赞,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01S6c0NW25tyex0fmMJ_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01mAHNYA25tyeyujCJL_!!0-rate.jpg_400x400.jpg""]",[2019-02-28 18:48:55],[解释] 一次愉快的购物是我们相遇的开始，长久的相处会让亲愈发感受到我们的认真和负责。亲的满意是我们前行的动力，为了给亲更好的购物体验，KGC不断优化完善我们的服务，也欢迎亲随时咨询在线客服，或拨打售后电话400-676-0010。值此新春送暖之际，KGC愿与亲携手同行，走向更美好的一年！也祝福亲身体健康，生活愉快！,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,t_1479145460067_0,此用户没有填写评价。,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01cCFUg725Isa0S2LX3_!!0-rate.jpg_400x400.jpg""]",[2019-02-28 17:01:41],[解释] 非常感谢您对我们产品的支持与肯定，让KGC可以坚持生产专业的健康产品，追求每一个细节的成功，感谢亲让KGC更加无所畏惧，在今后的岁月里，希望能够继续得到您的信任、关注与支持。这款按摩椅功能强大，受到广大顾客的认可，自动检测体形，不仅可以行走按摩，也可以选择定点按摩，模式丰富专业，可以舒缓全身疲劳并放松身心。衷心感谢您的选择，祝亲生活愉快，健康好运！,【开工价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,[追加评论] 第一次写评价。按摩椅效果在同类产品中应该中上是有的，性价比相对较高适合中产阶级。但是产品设计太过追求全能型导致运行复杂各项指标都不是特别突出，充气阀及电机转换频繁噪音问题还是不够完美。总体来说还算优秀的，同等价格预算的建议可以入手。最后重点提下客服诗诗的服务，让我对产品加分不少，感谢！,[确认收货后 5 天追加评论]
0,xingmolily,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，收到了包装很好还会在买!用着不错对产品相当满意挺好的很不错，搞活动买到还不错。用习惯了，觉得用着还可以包装完整 使用过评价效果发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",[],[2019-02-28 15:38:48],[解释] 一次愉快的购物是我们相遇的开始，长久的相处会让亲愈发感受到我们的认真和负责。亲的满意是我们前行的动力，为了给亲更好的购物体验，KGC不断优化完善我们的服务，也欢迎亲随时咨询在线客服，或拨打售后电话400-676-0010。值此新春送暖之际，KGC愿与亲携手同行，走向更美好的一年！也祝福亲身体健康，生活愉快！,【开新价】KGC/卡杰诗颈椎腰部按摩垫全身按摩抱枕多功能电动靠垫,888.0,,
0,诺米gogo,大气，刚收到货，还得研究一下，用后追评。,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01V68fbf1JMuVWHX3AL_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01QcgnJh1JMuVWOAlwG_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01j22QiW1JMuVYBKxT8_!!0-rate.jpg_400x400.jpg""]",[2019-02-28 14:32:13],[解释] 一次愉快的购物是我们相遇的开始，长久的相处会让亲愈发感受到我们的认真和负责。亲的满意是我们前行的动力，为了给亲更好的购物体验，KGC不断优化完善我们的服务，也欢迎亲随时咨询在线客服，或拨打售后电话400-676-0010。值此新春送暖之际，KGC愿与亲携手同行，走向更美好的一年！也祝福亲身体健康，生活愉快！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,chenqing_121,此用户没有填写评价。,"[""https://img.alicdn.com/imgextra/i2/0/O1CN01tfTgTK1UGShp7RTOh_!!0-rate.jpg_400x400.jpg""]",[2019-02-28 11:50:52],[解释] 万物的复苏预示着全新的开始，也激励着KGC全体人员朝着更高水准的服务进发。亲选购的这款KGC按摩椅功能多样，模式丰富，相信会给亲带来舒适专业的按摩体验。温馨提示：在按摩椅使用完毕后切断电源，可以延长产品寿命哦！,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,[追加评论] 很不错，挺好用的，推荐大家购买,[确认收货后 4 天追加评论]
0,黔之西风731,物流很细心，东西好重，估计质量不错，但愿使用过程一切顺利！,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01vKCXAH2MGuL6oMv3F_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01CVZrH92MGuLDiD5T0_!!0-rate.jpg_400x400.jpg""]",[2019-02-28 11:18:10],[解释] 万物的复苏预示着全新的开始，也激励着KGC全体人员朝着更高水准的服务进发。亲选购的这款KGC按摩椅功能多样，模式丰富，相信会给亲带来舒适专业的按摩体验。温馨提示：在按摩椅使用完毕后切断电源，可以延长产品寿命哦！,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,清风vs悠然,跑步机确实不错，试了一下，感觉挺好的，家里正合适。物流也不错，送货及时到位，赞个,"[""https://img.alicdn.com/imgextra/i4/0/O1CN016ANRVq1kfgMfeGwIu_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN018J9chN1kfgMoLXO3S_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01C11TrM1kfgMoZP74D_!!0-rate.jpg_400x400.jpg""]",[2019-02-28 11:12:59],[解释] 万物的复苏预示着全新的开始，也激励着KGC全体人员朝着更高水准的服务进发。亲选购的这款KGC按摩椅功能多样，模式丰富，相信会给亲带来舒适专业的按摩体验。温馨提示：在按摩椅使用完毕后切断电源，可以延长产品寿命哦！,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,周云顺00,椅子挺好的，挺便宜的，挺漂亮的。,[],[2019-02-28 06:40:59],[解释] 亲的句句好评，就像温暖的春风，吹进我们的心中。我们愿以真诚的话语和真挚的服务，回馈给亲春天般的暖意。KGC相信，真心的付出胜过甜言蜜语。在新的一年中，我们会继续为亲提供优质的产品与服务，欢迎亲时刻关注KGC店铺~,KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
0,woaiwuhuafeng,此用户没有填写评价。,[],[2019-02-27 21:58:33],,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,cuitommy,此用户没有填写评价。,[],[2019-02-27 20:36:07],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,tb5398090,还不错哦！颜色喜欢,[],[2019-02-27 20:06:39],[解释] 亲的句句好评，就像温暖的春风，吹进我们的心中。我们愿以真诚的话语和真挚的服务，回馈给亲春天般的暖意。KGC相信，真心的付出胜过甜言蜜语。在新的一年中，我们会继续为亲提供优质的产品与服务，欢迎亲时刻关注KGC店铺~,KGC/卡杰诗跑步机家用多功能电动折叠静音智能跑步机女性抖音同款,10800.0,,
0,听不见的对白8023,爸妈很喜欢，马上就试上了，客服夏菲也很热情，用的好下次再评价,[],[2019-02-27 17:48:55],[解释] 亲的句句好评，就像温暖的春风，吹进我们的心中。我们愿以真诚的话语和真挚的服务，回馈给亲春天般的暖意。KGC相信，真心的付出胜过甜言蜜语。在新的一年中，我们会继续为亲提供优质的产品与服务，欢迎亲时刻关注KGC店铺~,KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,ryan_pengcheng,此用户没有填写评价。,[],[2019-02-27 16:19:29],,KGC/卡杰诗高频震动mini按摩器无线便携颈部腰背全身多功能按摩器,299.0,,
0,晴空1234510,小巧精致，使用方便,[],[2019-02-27 10:19:31],[解释] 亲的每一句好评都是给我们最大的鼓励，KGC愿以真诚的服务理念与优质的产品品质，让亲感受我们的认真和努力。KGC为亲的选择感到高兴。如果亲在产品的使用过程中有任何问题，欢迎随时与我们联系，KGC愿竭诚为亲服务，成为亲生活上的好伙伴~,KGC/卡杰诗颈部按摩器颈椎多部位可用无线揉捏加热充电款,1388.0,,
0,晴空1234510,看了好几款按摩椅，这一款性价比超高，颜值也高，非常适合上班族，每天按摩一会很放松，最重要的是放在家里不占地方，很棒,[],[2019-02-27 10:19:31],[解释] 亲暖心的好评，我们视若珍宝。亲简单的几句评价，给了我们满满的成就感。KGC定会在好评的道路上继续努力前行，将更好的服务和更好的产品呈献给亲！KGC服务电话400-676-0010全天在线，真正做到售后无忧！亲亲记得关注和收藏店铺，把爱和健康分享给小伙伴哦~,KGC/卡杰诗迷你智能小型按摩椅家用全自动多功能电动按摩沙发椅,11800.0,,
